N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,외국인비율
1254.0,TIGER MKF배당귀족,11110.0,55.0,-0.49%,0.0,6190.0,11145.0,11195.0,11100.0,0.0
1255.0,TIGER 구리실물,10545.0,155.0,-1.45%,0.0,2720.0,10750.0,10750.0,10360.0,0.0
1256.0,메리츠 미국채10년 ETN(H),8255.0,15.0,-0.18%,0.0,5067.0,8240.0,8255.0,8240.0,0.0
1257.0,ARIRANG 미국단기우량회사채,107175.0,1005.0,-0.93%,0.0,497.0,108775.0,108775.0,107175.0,0.0
1258.0,하나 레버리지 옥수수 선물 ETN(H),24555.0,455.0,-1.82%,0.0,5.0,24555.0,24555.0,24515.0,0.0
1259.0,QV 블룸버그 -2X 천연가스 선물 ETN(H),49100.0,390.0,-0.79%,0.0,1729.0,49730.0,49840.0,49100.0,0.0
1260.0,TIGER 차이나CSI300인버스(합성),7860.0,20.0,+0.26%,0.0,7677.0,7955.0,7955.0,7800.0,1.34
1261.0,TIGER 농산물선물Enhanced(H),7555.0,20.0,+0.27%,0.0,6489.0,7535.0,7555.0,7510.0,0.0
1262.0,KODEX 미국러셀2000(H),12085.0,75.0,+0.62%,0.0,550.0,12085.0,12085.0,12070.0,0.0
1263.0,KBSTAR 국고채3년,107910.0,305.0,+0.28%,0.0,177.0,107555.0,107910.0,107485.0,0.0
1264.0,신한 레버리지 코스피 200 선물 ETN,24025.0,280.0,+1.18%,0.0,2.0,24105.0,24105.0,24025.0,0.0
1265.0,TIGER 인도니프티50레버리지(합성),23885.0,180.0,+0.76%,0.0,4464.0,23785.0,23930.0,23370.0,0.0
1266.0,신한 S&P500 VIX S/T 선물 ETN C,4775.0,295.0,-5.82%,0.0,134797.0,4815.0,4825.0,4775.0,0.0
1267.0,ACE ESG액티브,7235.0,50.0,+0.70%,0.0,5.0,7225.0,7235.0,7210.0,0.0
1268.0,삼성 레버리지 코스피200 선물 ETN,23850.0,125.0,+0.53%,0.0,28321.0,24080.0,24080.0,23805.0,0.0
1269.0,하이트론,2470.0,0.0,0.00%,500.0,0.0,0.0,0.0,0.0,0.68
1270.0,미래에셋 인버스 코스피200 선물 ETN,11860.0,25.0,-0.21%,0.0,419.0,11815.0,11865.0,11805.0,0.0
1271.0,신한 인버스 코스피 200 선물 ETN,11845.0,20.0,-0.17%,0.0,17362.0,11790.0,11845.0,11780.0,0.0
1272.0,미래에셋 인버스 2X 은 선물 ETN,23650.0,0.0,0.00%,0.0,0.0,23650.0,23650.0,23650.0,0.0
1273.0,KODEX 코스피대형주,11755.0,35.0,+0.30%,0.0,438.0,11795.0,11795.0,11735.0,0.0
1274.0,KODEX 에너지화학,16740.0,395.0,+2.42%,0.0,12822.0,16440.0,16740.0,16440.0,0.02
1275.0,메리츠 레버리지 대표 농산물 선물 ETN(H),23390.0,65.0,+0.28%,0.0,501.0,23170.0,23615.0,23170.0,0.0
1276.0,HANARO 단기채권액티브,102385.0,5.0,0.00%,0.0,147992.0,102395.0,102395.0,102385.0,0.48
1277.0,KBSTAR 비메모리반도체액티브,7770.0,35.0,-0.45%,0.0,14433.0,7855.0,7855.0,7745.0,0.27
1278.0,TRUE 인버스 2X 은 선물 ETN,22995.0,390.0,-1.67%,0.0,606.0,23335.0,23335.0,22995.0,0.0
1279.0,솔루스첨단소재2우B,12140.0,30.0,-0.25%,100.0,2179.0,12320.0,12320.0,11900.0,0.07
1280.0,신한 은 선물 ETN(H),11355.0,70.0,+0.62%,0.0,497.0,11320.0,11375.0,11320.0,0.0
1281.0,신한 옥수수 선물 ETN(H),11195.0,20.0,-0.18%,0.0,14.0,11250.0,11250.0,11175.0,0.0
1282.0,대덕전자1우,10550.0,20.0,-0.19%,500.0,5226.0,10580.0,10630.0,10460.0,0.3
1283.0,ARIRANG K방산Fn,10250.0,100.0,+0.99%,0.0,69936.0,10155.0,10270.0,10155.0,0.03
1284.0,TIGER KRX게임K-뉴딜,6195.0,35.0,-0.56%,0.0,64235.0,6260.0,6310.0,6185.0,0.04
1285.0,코아스,711.0,2.0,+0.28%,500.0,62320.0,709.0,716.0,705.0,0.51
1286.0,KODEX 미국채10년선물,10940.0,165.0,-1.49%,0.0,31639.0,11070.0,11070.0,10940.0,0.06
1287.0,TRUE 인버스 2X 금 선물 ETN,21810.0,0.0,0.00%,0.0,0.0,21810.0,21810.0,21810.0,0.0
1288.0,삼성 코스피 풋매도 4% OTM ETN,10865.0,0.0,0.00%,0.0,0.0,10865.0,10865.0,10865.0,0.0
1289.0,TRUE 레버리지 금 선물 ETN,21705.0,0.0,0.00%,0.0,0.0,21705.0,21705.0,21705.0,0.0
1290.0,KODEX TRF5050,12040.0,10.0,+0.08%,0.0,297.0,12100.0,12100.0,11960.0,0.0
1291.0,메리츠 레버리지 인플레이션 국채 ETN,10780.0,75.0,-0.69%,0.0,100.0,10780.0,10780.0,10780.0,0.0
1292.0,HANARO Fn K-POP&미디어,9135.0,50.0,+0.55%,0.0,11985.0,9105.0,9135.0,8995.0,0.0
1293.0,하나 Solactive 2X US Tech Top 10 ETN(H),21435.0,495.0,+2.36%,0.0,11.0,21435.0,21435.0,21435.0,0.0
1294.0,대상우,15610.0,10.0,-0.06%,1000.0,264.0,15690.0,15690.0,15570.0,0.87
1295.0,WOORI 대한민국국고채액티브,49625.0,60.0,+0.12%,0.0,595.0,49410.0,49630.0,49255.0,0.0
1296.0,신한 인버스 코스닥 150 선물 ETN,10665.0,315.0,-2.87%,0.0,358.0,10895.0,10895.0,10660.0,0.0
1297.0,TIGER 글로벌멀티에셋TIF액티브,9470.0,55.0,-0.58%,0.0,26478.0,9540.0,9540.0,9430.0,0.0
1298.0,미래에셋 인버스 코스닥150 선물 ETN,10645.0,305.0,-2.79%,0.0,1539.0,10855.0,10855.0,10645.0,0.0
1299.0,메리츠 인플레이션 국채 ETN,10625.0,0.0,0.00%,0.0,0.0,10625.0,10625.0,10625.0,0.0
1300.0,신한 인버스 2X 다우존스지수 선물 ETN(H),2125.0,30.0,-1.39%,0.0,73491.0,2120.0,2130.0,2120.0,0.0
1301.0,KODEX 삼성전자채권혼합Wise,10045.0,10.0,+0.10%,0.0,6678.0,10030.0,10045.0,10020.0,0.02
1302.0,TIGER 차이나반도체FACTSET,6590.0,60.0,+0.92%,0.0,8053.0,6525.0,6660.0,6525.0,1.61
1303.0,코리아써우,7110.0,10.0,+0.14%,500.0,11243.0,7120.0,7200.0,7040.0,0.83
1304.0,KODEX TRF7030,13115.0,40.0,-0.30%,0.0,1439.0,13230.0,13230.0,13095.0,0.0
1305.0,KODEX 배당성장채권혼합,11650.0,40.0,+0.34%,0.0,2270.0,11610.0,11655.0,11605.0,0.0
1306.0,코오롱글로벌우,28250.0,0.0,0.00%,5000.0,9473.0,28300.0,28400.0,28050.0,0.29
1307.0,TIGER 원유선물인버스(H),3340.0,20.0,-0.60%,0.0,151023.0,3340.0,3350.0,3335.0,0.19
1308.0,하나 Solactive US Tech Top 10 ETN(H),10395.0,0.0,0.00%,0.0,0.0,10395.0,10395.0,10395.0,0.0
1309.0,QV 인버스 레버리지 은 선물 ETN(H),20785.0,0.0,0.00%,0.0,0.0,20785.0,20785.0,20785.0,0.0
1310.0,ARIRANG 코스피50,22225.0,10.0,+0.05%,0.0,390.0,22255.0,22285.0,22170.0,0.0
1311.0,대신 레버리지 KRX 금현물 ETN,20655.0,0.0,0.00%,0.0,0.0,20655.0,20655.0,20655.0,0.0
1312.0,메리츠 인버스 2X 은 선물 ETN(H),20590.0,165.0,-0.79%,0.0,100.0,20590.0,20590.0,20590.0,0.0
1313.0,KBSTAR 미국S&P원유생산기업(합성 H),6215.0,80.0,+1.30%,0.0,31655.0,6160.0,6220.0,6160.0,0.0
1314.0,KBSTAR 글로벌4차산업IT(합성 H),17740.0,145.0,+0.82%,0.0,929.0,17595.0,17790.0,17595.0,0.0
1315.0,TIGER 일본엔선물,9270.0,60.0,-0.64%,0.0,42239.0,9310.0,9350.0,9270.0,0.49
1316.0,키움 인버스 미국달러선물 ETN,10160.0,50.0,+0.49%,0.0,101.0,10110.0,10160.0,10110.0,0.0
1317.0,신한 다우존스지수 선물 ETN(H),20130.0,145.0,+0.73%,0.0,501.0,20125.0,20130.0,20125.0,0.0
1318.0,미래에셋 미디어엔터 Core5 ETN,10065.0,0.0,0.00%,0.0,0.0,10065.0,10065.0,10065.0,0.0
1319.0,하나 S&P 인버스 2X WTI원유 선물 ETN,20120.0,430.0,-2.09%,0.0,1515.0,20305.0,20350.0,20110.0,0.0
1320.0,QV 블룸버그 -2X WTI원유선물 ETN,20115.0,470.0,-2.28%,0.0,1496.0,20300.0,20330.0,20115.0,0.0
1321.0,KB S&P 인버스 2X WTI원유 선물 ETN,20080.0,470.0,-2.29%,0.0,6659.0,20370.0,20370.0,20065.0,0.0
1322.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,20080.0,470.0,-2.29%,0.0,132172.0,20300.0,20315.0,20055.0,0.0
1323.0,메리츠 레버리지 국채30년 ETN,5015.0,70.0,+1.42%,0.0,148548.0,4910.0,5015.0,4820.0,0.0
1324.0,NPC우,3790.0,75.0,-1.94%,500.0,174246.0,3865.0,3865.0,3740.0,1.52
1325.0,메리츠 인버스 국채3년 ETN,9990.0,0.0,0.00%,0.0,0.0,9990.0,9990.0,9990.0,0.0
1326.0,삼성중공우,173000.0,1500.0,-0.86%,1000.0,780.0,174500.0,174500.0,172900.0,2.35
1327.0,TRUE 인버스 2X 구리 선물 ETN,19800.0,55.0,-0.28%,0.0,3103.0,20245.0,20285.0,19800.0,0.0
1328.0,신한 레버리지 구리 선물 ETN,19565.0,525.0,-2.61%,0.0,1120.0,19410.0,19565.0,19410.0,0.0
1329.0,메리츠 인버스 2X 금 선물 ETN(H),19275.0,65.0,-0.34%,0.0,100.0,19275.0,19275.0,19275.0,0.0
1330.0,비케이탑스,904.0,0.0,0.00%,500.0,0.0,0.0,0.0,0.0,1.14
1331.0,TIGER 차이나항셍테크레버리지(합성 H),8725.0,470.0,+5.69%,0.0,532060.0,8510.0,8725.0,8360.0,0.0
1332.0,QV iSelect 글로벌 EMP ETN(H),9590.0,0.0,0.00%,0.0,0.0,9590.0,9590.0,9590.0,0.0
1333.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),19110.0,210.0,-1.09%,0.0,928.0,19165.0,19255.0,19090.0,0.0
1334.0,KBSTAR 200선물레버리지,13645.0,65.0,+0.48%,0.0,27420.0,13780.0,13780.0,13520.0,0.29
1335.0,QV 레버리지 금 선물 ETN(H),19050.0,130.0,+0.69%,0.0,2.0,19065.0,19065.0,19050.0,0.0
1336.0,QV 인버스 레버리지 금 선물 ETN(H),19010.0,0.0,0.00%,0.0,0.0,19010.0,19010.0,19010.0,0.0
1337.0,신한 FnGuide 치킨 ETN,9490.0,40.0,+0.42%,0.0,13205.0,9490.0,9490.0,9460.0,0.0
1338.0,메리츠 레버리지 금 선물 ETN(H),18940.0,50.0,+0.26%,0.0,3.0,18940.0,18940.0,18930.0,0.0
1339.0,넥센타이어1우B,2895.0,5.0,+0.17%,500.0,5273.0,2910.0,2925.0,2870.0,5.27
1340.0,신한 K200 USD 선물 바이셀 ETN,9405.0,0.0,0.00%,0.0,0.0,9405.0,9405.0,9405.0,0.0
1341.0,TRUE 레버리지 플래티넘 선물 ETN,18785.0,305.0,+1.65%,0.0,439.0,18820.0,18820.0,18670.0,0.0
1342.0,ACE 아시아TOP50S&P,12520.0,5.0,-0.04%,0.0,821.0,12615.0,12625.0,12455.0,0.0
1343.0,TIGER 우량가치,11315.0,60.0,-0.53%,0.0,1929.0,11395.0,11395.0,11315.0,0.0
1344.0,메리츠 국채10년 ETN,9285.0,80.0,-0.85%,0.0,101.0,9290.0,9290.0,9285.0,0.0
1345.0,대신 밀 선물 ETN(H),9260.0,5.0,-0.05%,0.0,625.0,9280.0,9285.0,9250.0,0.0
1346.0,LX하우시스우,17900.0,270.0,+1.53%,5000.0,95.0,17530.0,17940.0,17530.0,12.07
1347.0,KODEX K-친환경선박액티브,10250.0,110.0,-1.06%,0.0,9923.0,10395.0,10400.0,10180.0,0.0
1348.0,메리츠 인버스 천연가스 선물 ETN(H),18300.0,70.0,-0.38%,0.0,18525.0,18440.0,18440.0,18280.0,0.0
1349.0,미래에셋 인버스 천연가스 선물 ETN(H),18205.0,95.0,-0.52%,0.0,287.0,18290.0,18290.0,18085.0,0.0
1350.0,KB 레버리지 항셍테크 선물 ETN(H) B,18200.0,825.0,+4.75%,0.0,25.0,18400.0,18400.0,18200.0,0.0
1351.0,하이트진로2우B,16090.0,10.0,-0.06%,5000.0,470.0,16100.0,16220.0,16090.0,2.69
1352.0,미래에셋 Q150 Core5 ETN,9060.0,0.0,0.00%,0.0,0.0,9060.0,9060.0,9060.0,0.0
1353.0,메리츠 인버스 2X 구리 선물 ETN(H),18050.0,300.0,+1.69%,0.0,238.0,18170.0,18210.0,18050.0,0.0
1354.0,하나 인버스 2X 구리 선물 ETN(H),18015.0,440.0,+2.50%,0.0,17.0,18015.0,18015.0,18015.0,0.0
1355.0,QV 인버스 레버리지 구리 선물 ETN(H),17990.0,260.0,+1.47%,0.0,1.0,17990.0,17990.0,17990.0,0.0
1356.0,KODEX 글로벌4차산업로보틱스(합성),16165.0,50.0,-0.31%,0.0,6321.0,16370.0,16370.0,16075.0,0.59
1357.0,TIGER 미국나스닥100TR채권혼합Fn,10160.0,35.0,+0.35%,0.0,9073.0,10145.0,10165.0,10110.0,0.0
1358.0,TIGER KRX2차전지K-뉴딜레버리지,7890.0,370.0,+4.92%,0.0,201900.0,7665.0,7895.0,7545.0,0.0
1359.0,ACE 러시아MSCI(합성),9590.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.15
1360.0,코오롱우,16380.0,120.0,-0.73%,5000.0,2161.0,16480.0,16600.0,16370.0,6.39
1361.0,메리츠 미국 인플레이션 국채 ETN(H),8815.0,25.0,+0.28%,0.0,6.0,8800.0,8815.0,8800.0,0.0
1362.0,TRUE 레버리지 구리 선물 ETN,17570.0,460.0,-2.55%,0.0,343.0,17530.0,17570.0,17490.0,0.0
1363.0,TIGER 코스닥150선물인버스,4735.0,120.0,-2.47%,0.0,529326.0,4800.0,4830.0,4715.0,3.65
1364.0,KODEX 배당성장,13425.0,40.0,-0.30%,0.0,3318.0,13505.0,13505.0,13390.0,0.21
1365.0,KODEX 코스피100,24845.0,65.0,+0.26%,0.0,2393.0,24900.0,24935.0,24780.0,0.0
1366.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),115.0,0.0,0.00%,0.0,308631.0,115.0,115.0,110.0,0.0
1367.0,KBSTAR 200선물인버스,6160.0,20.0,-0.32%,0.0,4077.0,6150.0,6180.0,6145.0,0.0
1368.0,TRUE 인버스 2X 플래티넘 선물 ETN,17075.0,665.0,-3.75%,0.0,384.0,17360.0,17360.0,17075.0,0.0
1369.0,메리츠 인버스 2X 국채30년 ETN,17070.0,155.0,-0.90%,0.0,6814.0,17580.0,17675.0,16950.0,0.0
1370.0,삼양홀딩스우,56100.0,100.0,+0.18%,5000.0,174.0,56500.0,56500.0,56100.0,1.36
1371.0,KODEX 보험,7750.0,175.0,-2.21%,0.0,31755.0,7975.0,7975.0,7725.0,0.0
1372.0,대신 철광석 선물 ETN(H) B,16965.0,0.0,0.00%,0.0,0.0,16965.0,16965.0,16965.0,0.0
1373.0,미래에셋 코스닥150 선물 ETN,8460.0,55.0,+0.65%,0.0,18.0,8325.0,8460.0,8310.0,0.0
1374.0,KB 인버스 2X 나스닥 100 ETN,8385.0,315.0,-3.62%,0.0,45870.0,8485.0,8485.0,8385.0,0.0
1375.0,KODEX 게임산업,8370.0,30.0,-0.36%,0.0,32501.0,8535.0,8535.0,8350.0,0.01
1376.0,한진칼우,31150.0,300.0,+0.97%,2500.0,428.0,30850.0,31900.0,30850.0,1.37
1377.0,일정실업,13880.0,120.0,+0.87%,5000.0,1271.0,13950.0,13950.0,13610.0,0.03
1378.0,삼성 인버스 2X 항셍테크 ETN(H),8320.0,510.0,-5.78%,0.0,71359.0,8495.0,8695.0,8315.0,0.0
1379.0,KODEX 필수소비재,7550.0,15.0,+0.20%,0.0,5138.0,7525.0,7570.0,7525.0,0.02
1380.0,유유제약1우,7300.0,50.0,-0.68%,1000.0,4250.0,7230.0,7350.0,7210.0,0.4
1381.0,미래에셋 코스피200 선물 ETN,8265.0,40.0,+0.49%,0.0,2.0,8275.0,8275.0,8265.0,0.0
1382.0,TIGER 유로스탁스배당30,11760.0,55.0,-0.47%,0.0,2679.0,11865.0,11865.0,11655.0,0.0
1383.0,LX홀딩스1우,11220.0,120.0,+1.08%,1000.0,109.0,11100.0,11290.0,11090.0,3.28
1384.0,ARIRANG 미국다우존스고배당주(합성 H),15905.0,105.0,+0.66%,0.0,768.0,15910.0,15910.0,15800.0,0.0
1385.0,ACE 코스닥150,11670.0,300.0,+2.64%,0.0,1557.0,11475.0,11700.0,11475.0,0.0
1386.0,티와이홀딩스우,13000.0,60.0,-0.46%,500.0,2199.0,13150.0,13440.0,13000.0,0.45
1387.0,신한 코스피 200 ETN,8135.0,50.0,+0.62%,0.0,3.0,8325.0,8325.0,8135.0,0.0
1388.0,대한제당우,2500.0,10.0,-0.40%,500.0,28228.0,2510.0,2520.0,2495.0,2.66
1389.0,에이리츠,3620.0,20.0,+0.56%,5000.0,2713.0,3600.0,3635.0,3595.0,0.25
1390.0,한화우,33700.0,450.0,+1.35%,5000.0,534.0,33900.0,33900.0,33500.0,0.14
1391.0,삼성 인버스 2X 코스피200 선물 ETN,16140.0,85.0,-0.52%,0.0,29290.0,16205.0,16260.0,15985.0,0.0
1392.0,에셋플러스 코리아플랫폼액티브,6715.0,75.0,+1.13%,0.0,3535.0,6780.0,6780.0,6675.0,0.96
1393.0,QV 레버리지 구리 선물 ETN(H),16085.0,0.0,0.00%,0.0,0.0,16085.0,16085.0,16085.0,0.0
1394.0,하나 레버리지 구리 선물 ETN(H),16070.0,0.0,0.00%,0.0,0.0,16070.0,16070.0,16070.0,0.0
1395.0,삼성 레버리지 구리 선물 ETN(H),16020.0,170.0,-1.05%,0.0,6111.0,15785.0,16020.0,15755.0,0.0
1396.0,신한 인버스 2X 코스피 200 선물 ETN,15960.0,55.0,-0.34%,0.0,2.0,16030.0,16030.0,15960.0,0.0
1397.0,KODEX 미국나스닥100(H),9955.0,130.0,+1.32%,0.0,29864.0,9925.0,9960.0,9925.0,0.01
1398.0,KOSEF 미국달러선물레버리지,11600.0,230.0,-1.94%,0.0,6752.0,11790.0,11795.0,11570.0,0.0
1399.0,ARIRANG ESG성장주액티브,7545.0,55.0,+0.73%,0.0,25.0,7525.0,7550.0,7510.0,0.0
1400.0,KODEX 200롱코스닥150숏선물,9865.0,255.0,-2.52%,0.0,136321.0,10075.0,10075.0,9845.0,0.0
1401.0,ACE 친환경자동차밸류체인액티브,10515.0,290.0,+2.84%,0.0,7437.0,10310.0,10530.0,10310.0,0.0
1402.0,신한 코스닥 150 ETN,7875.0,50.0,-0.63%,0.0,2.0,7895.0,7895.0,7875.0,0.0
1403.0,마이티 다이나믹퀀트액티브,10930.0,25.0,+0.23%,0.0,40.0,10940.0,10940.0,10890.0,0.0
1404.0,메리츠 레버리지 구리 선물 ETN(H),15715.0,400.0,-2.48%,0.0,3.0,15715.0,15715.0,15715.0,0.0
1405.0,TIGER 200 에너지화학,16015.0,230.0,+1.46%,0.0,13085.0,15825.0,16020.0,15825.0,0.13
1406.0,삼성 인버스 2X 은 선물 ETN(H),1565.0,25.0,-1.57%,0.0,12340.0,1575.0,1575.0,1555.0,0.0
1407.0,KODEX 미국S&P500(H),9720.0,90.0,+0.93%,0.0,6421.0,9865.0,9865.0,9710.0,0.35
1408.0,TRUE FTSE100 ETN,15495.0,40.0,-0.26%,0.0,3.0,15500.0,15500.0,15490.0,0.0
1409.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,15405.0,790.0,-4.88%,0.0,277.0,15445.0,15445.0,15340.0,0.0
1410.0,KODEX 다우존스미국리츠(H),11800.0,150.0,+1.29%,0.0,12041.0,11795.0,11835.0,11740.0,0.0
1411.0,메리츠 S&P 유럽탄소배출권 선물 ETN,15305.0,795.0,-4.94%,0.0,1.0,15305.0,15305.0,15305.0,0.0
1412.0,TIMEFOLIO 이노베이션액티브,8055.0,60.0,+0.75%,0.0,34077.0,8150.0,8150.0,7990.0,0.0
1413.0,KODEX 기계장비,5885.0,110.0,+1.90%,0.0,54333.0,5790.0,5885.0,5790.0,0.0
1414.0,신한 FnGuide 폐기물처리 ETN,7635.0,105.0,+1.39%,0.0,4.0,7720.0,7720.0,7635.0,0.0
1415.0,TIGER MSCI KOREA ESG리더스,8705.0,30.0,+0.35%,0.0,1459.0,8710.0,8710.0,8670.0,0.0
1416.0,메리츠 인버스 2X KRX300 선물 ETN,15145.0,105.0,-0.69%,0.0,27.0,15065.0,15145.0,15065.0,0.0
1417.0,HANARO Fn K-게임,5040.0,30.0,-0.59%,0.0,8886.0,5075.0,5105.0,5035.0,0.0
1418.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),15090.0,650.0,-4.13%,0.0,1.0,15090.0,15090.0,15090.0,0.0
1419.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),15085.0,650.0,-4.13%,0.0,3.0,15085.0,15085.0,15085.0,0.0
1420.0,FOCUS KRX300,15065.0,0.0,0.00%,0.0,0.0,15065.0,15065.0,15065.0,0.01
1421.0,신한 인버스 WTI원유 선물 ETN(H),3010.0,20.0,-0.66%,0.0,47306.0,3020.0,3025.0,3010.0,0.0
1422.0,미래에셋 인버스 미디어엔터 Core5 ETN,14990.0,165.0,+1.11%,0.0,1.0,14990.0,14990.0,14990.0,0.0
1423.0,TIGER 배당성장,16545.0,85.0,-0.51%,0.0,1771.0,16635.0,16635.0,16545.0,0.0
1424.0,메리츠 미국레버리지 인플레이션국채ETN(H),7400.0,40.0,+0.54%,0.0,7.0,7400.0,7400.0,7400.0,0.0
1425.0,KBSTAR 차이나HSCEI(H),8210.0,140.0,+1.73%,0.0,36136.0,8195.0,8210.0,8100.0,0.0
1426.0,메리츠 인버스 2X 미국채10년 ETN(H),14645.0,50.0,+0.34%,0.0,29.0,14650.0,14665.0,14640.0,0.0
1427.0,KODEX Fn시스템반도체,7700.0,60.0,+0.79%,0.0,13599.0,7670.0,7765.0,7655.0,0.09
1428.0,TIGER 글로벌자원생산기업(합성 H),16070.0,170.0,+1.07%,0.0,656.0,16085.0,16085.0,15915.0,0.0
1429.0,TIGER 단기선진하이일드(합성 H),12050.0,5.0,-0.04%,0.0,1330.0,12045.0,12050.0,11940.0,0.0
1430.0,KODEX 미국나스닥100선물인버스(H),12495.0,155.0,-1.23%,0.0,71419.0,12480.0,12520.0,12475.0,3.09
1431.0,KODEX 200가치저변동,9540.0,60.0,-0.62%,0.0,230.0,9575.0,9575.0,9525.0,0.0
1432.0,KOSEF 미국달러선물인버스2X,6165.0,125.0,+2.07%,0.0,5872.0,6075.0,6190.0,6075.0,0.0
1433.0,KBSTAR 글로벌클린에너지S&P,9475.0,125.0,-1.30%,0.0,3102.0,9605.0,9605.0,9465.0,0.0
1434.0,TIGER K게임,9340.0,0.0,0.00%,0.0,32940.0,9405.0,9500.0,9325.0,0.28
1435.0,ACE 미국다우존스리츠(합성 H),77640.0,740.0,+0.96%,0.0,89.0,77025.0,77685.0,77025.0,0.0
1436.0,KBSTAR 채권혼합,57885.0,330.0,+0.57%,0.0,6.0,57810.0,57885.0,57755.0,0.0
1437.0,FOCUS ESG리더스,9895.0,45.0,-0.45%,0.0,2084.0,9880.0,9895.0,9880.0,0.0
1438.0,QV 미국 IT TOP5 ETN(H),19765.0,255.0,+1.31%,0.0,37.0,19510.0,19765.0,19510.0,0.0
1439.0,KODEX 미국ETF산업Top10 Indxx,11025.0,25.0,+0.23%,0.0,436.0,11025.0,11125.0,11025.0,0.0
1440.0,미래에셋 인버스 2X 옥수수 선물 ETN,13750.0,105.0,+0.77%,0.0,2722.0,13840.0,13885.0,13725.0,0.0
1441.0,KODEX 코스닥150롱코스피200숏선물,9150.0,235.0,+2.64%,0.0,616.0,8965.0,9155.0,8965.0,0.0
1442.0,KBSTAR V&S셀렉트밸류채권혼합,11410.0,10.0,+0.09%,0.0,1430.0,11400.0,11410.0,11360.0,0.0
1443.0,VITA MZ소비액티브,8045.0,25.0,-0.31%,0.0,64941.0,8070.0,8075.0,8015.0,0.05
1444.0,TRUE 레버리지 은 선물 ETN,13665.0,15.0,+0.11%,0.0,685.0,13695.0,13720.0,13590.0,0.0
1445.0,KODEX 운송,5055.0,0.0,0.00%,0.0,13943.0,5055.0,5085.0,5005.0,0.04
1446.0,ARIRANG 선진국MSCI(합성 H),10485.0,95.0,+0.91%,0.0,152136.0,10430.0,10565.0,10370.0,0.0
1447.0,KBSTAR 글로벌메타버스Moorgate,7780.0,70.0,+0.91%,0.0,269.0,7705.0,7795.0,7705.0,0.02
1448.0,TRUE 인버스 은 선물 ETN,13610.0,0.0,0.00%,0.0,0.0,13610.0,13610.0,13610.0,0.0
1449.0,TIGER 200 금융,6410.0,95.0,-1.46%,0.0,3151.0,6505.0,6505.0,6400.0,0.0
1450.0,메리츠 인버스 국채30년 ETN,13580.0,30.0,+0.22%,0.0,149.0,13720.0,13725.0,13565.0,0.0
1451.0,KODEX 3대농산물선물(H),12220.0,10.0,-0.08%,0.0,1995.0,12230.0,12310.0,12210.0,0.0
1452.0,TIGER 미국달러선물레버리지,12265.0,300.0,-2.39%,0.0,4502.0,12475.0,12475.0,12250.0,0.0
1453.0,TIGER 200 철강소재,9220.0,45.0,+0.49%,0.0,24401.0,9325.0,9325.0,9125.0,0.0
1454.0,메리츠 인버스 2X 미국채30년 ETN(H),13440.0,30.0,+0.22%,0.0,88.0,13540.0,13545.0,13440.0,0.0
1455.0,메리츠 레버리지 미국채30년 ETN(H),6720.0,30.0,+0.45%,0.0,88438.0,6625.0,6720.0,6620.0,0.05
1456.0,신한 인버스 2X 구리 선물 ETN,2685.0,5.0,-0.19%,0.0,58332.0,2745.0,2750.0,2675.0,0.0
1457.0,SOL 국고채3년,101200.0,215.0,+0.21%,0.0,272.0,100985.0,101255.0,100920.0,0.0
1458.0,미래에셋 레버리지 은 선물 ETN,13355.0,235.0,-1.73%,0.0,5.0,13605.0,13605.0,13355.0,0.0
1459.0,삼성 레버리지 항셍테크 ETN(H),2220.0,120.0,+5.71%,0.0,204362.0,2180.0,2220.0,2140.0,0.0
1460.0,KODEX 미국S&P500산업재(합성),23195.0,120.0,+0.52%,0.0,3241.0,23420.0,23500.0,23160.0,0.0
1461.0,KODEX 최소변동성,11070.0,0.0,0.00%,0.0,0.0,11070.0,11070.0,11070.0,0.0
1462.0,신한 USD K200 선물 바이셀 ETN,6630.0,0.0,0.00%,0.0,0.0,6630.0,6630.0,6630.0,0.0
1463.0,KBSTAR 중국MSCI China(H),8820.0,65.0,+0.74%,0.0,40207.0,8745.0,8920.0,8745.0,0.0
1464.0,KB 레버리지 KOSDAQ 150 선물 ETN,26425.0,695.0,+2.70%,0.0,110054.0,26190.0,26480.0,26110.0,0.0
1465.0,ACE 일본Nikkei225(H),18810.0,295.0,+1.59%,0.0,59.0,18505.0,18810.0,18505.0,0.0
1466.0,대신 S&P 인버스 WTI원유 선물 ETN,13165.0,200.0,-1.50%,0.0,2.0,13265.0,13265.0,13165.0,0.0
1467.0,신한 인버스 금 선물 ETN(H),6580.0,30.0,-0.45%,0.0,2852.0,6585.0,6595.0,6580.0,0.0
1468.0,하나 S&P 레버리지 WTI원유 선물 ETN,13140.0,5.0,+0.04%,0.0,30377.0,13220.0,13220.0,13140.0,0.0
